date,taux_chomage_total_insee,taux_chomage_homme_insee,taux_chomage_femme_insee,taux_chomage_15_24_insee,taux_chomage_25_49_insee,taux_chomage_50_plus_insee,demandeur_total_abcd_total,demandeur_homme_abcd_total,demandeur_femme_abcd_total,demandeur_total_abcd_moins25,demandeur_total_abcd_2549,demandeur_total_abcd_plus50,demandeur_homme_abcd_moins25,demandeur_homme_abcd_2549,demandeur_homme_abcd_plus50,demandeur_femme_abcd_moins25,demandeur_femme_abcd_2549,demandeur_femme_abcd_plus50,population_active,pib,ict,nb_interimaires,taux_euribor_3m,mro,taux_change_eur_dollar,ipc,isj,ipc_energie_only,taux_chomage_ocde,nb_defaillances_entreprise,nb_offres_france_travail,indicateur_confiance_menage,indicateur_climat_affaires,indicateur_climat_emploi,indicateur_retournement_conjoncturel,population_active_var,nb_offres_france_travail_var,nb_defaillances_entreprise_var,nb_interimaires_var,pib_logdiff,pib_logdiff_lag,ipc_yoy,ipc_energie_only_yoy,ict_var,isj_diff,taux_chomage_total_insee_diff,taux_chomage_ocde_diff,indicateur_confiance_menage_zscore,indicateur_climat_affaires_zscore,indicateur_climat_emploi_zscore,indicateur_confiance_menage_diff,indicateur_climat_emploi_diff,indicateur_climat_affaires_diff,indicateur_climat_affaires_diff_lag,taux_euribor_3m_diff,mro_diff,taux_change_eur_dollar_var,is_covid
2016-01-01,10.2,10.7,9.7,26.2,9.4,6.7,5768400.0,2856100.0,2912300.0,821800.0,3590200.0,1356400.0,422000.0,1780300.0,653800.0,399800.0,1809900.0,702600.0,30280138.0,590524.0,93.3,623154.914605,-0.18606666666666669,0.03333333333333333,1.1064333333333334,-0.03333333333333333,0.7666666666666666,-5.833333333333333,10.299999999999999,16674.0,701900.0,96.0981526029974,103.1,99.2,0.4,0.00015410164118834224,0.07735993860322332,0.04069404568718005,0.0007825643536947258,0.0030765758633837237,0.0023894264417894107,0.23333333333333334,-0.4666666666666659,0.009740259740259605,-0.13333333333333341,0.0,0.03333333333333144,-0.28553107076834794,0.296830239346649,-0.09701666843710142,-1.8310757752692979,-1.2999999999999972,1.3999999999999915,-0.5,-0.09690000000000001,-0.016666666666666677,0.021857587045531535,0
2016-04-01,10.0,10.3,9.8,26.1,9.1,6.7,5732100.0,2837800.0,2894300.0,806500.0,3559700.0,1365900.0,413600.0,1765600.0,658600.0,392900.0,1794100.0,707300.0,30296874.75,589521.0,92.8,638873.334067,-0.2581,0.0,1.1219666666666666,0.0,0.6333333333333333,-5.2,10.0,15203.0,761800.0,97.6389587751079,103.1,101.0,0.4,0.0005527303079002621,0.08533979199316133,-0.08822118267962098,0.02522393564361658,-0.0016999355813336336,0.0030765758633837237,-0.2333333333333333,-2.3333333333333335,-0.005359056806002127,-0.1333333333333333,-0.1999999999999993,-0.29999999999999893,-0.13274310102112027,0.296830239346649,0.09250426525398173,1.5408061721104929,1.7999999999999972,0.0,1.3999999999999915,-0.07203333333333331,-0.03333333333333333,0.014039104630494181,0
2016-07-01,9.9,9.8,10.0,26.3,8.7,7.1,5759400.0,2844400.0,2915000.0,801700.0,3574000.0,1383700.0,410000.0,1767900.0,666500.0,391700.0,1806100.0,717200.0,30313611.5,590306.0,93.0,662424.279535,-0.2981,0.0,1.1135333333333335,0.26666666666666666,0.5333333333333333,-2.466666666666667,9.866666666666667,11671.0,728200.0,98.7179561275407,103.6,105.1,0.8,0.0005524249658785951,-0.04410606458388033,-0.23232256791422745,0.03686324692576726,0.0013307037656158371,-0.0016999355813336336,0.2,2.5666666666666664,0.0021551724137931494,-0.09999999999999998,-0.09999999999999964,-0.13333333333333286,-0.02574858229133652,0.3492634514000317,0.5241908364392268,1.0789973524328076,4.099999999999994,0.5,0.0,-0.03999999999999998,0.0,-0.007516563177753066,0
2016-10-01,10.0,10.2,9.9,25.2,9.2,6.9,5772600.0,2843800.0,2928800.0,787100.0,3578500.0,1407000.0,401900.0,1765800.0,676100.0,385200.0,1812700.0,730900.0,30330348.25,594024.0,93.1,689291.808533,-0.3125,0.0,1.0707333333333333,0.5,0.5,2.3666666666666667,10.066666666666666,14607.0,709700.0,101.469817112848,106.1,106.4,0.9,0.000552119961028108,-0.02540510848667943,0.2515637049096051,0.04055939648960338,0.006278676068616207,0.0013307037656158371,0.39999999999999997,7.966666666666667,0.0010752688172042113,-0.033333333333333326,0.09999999999999964,0.1999999999999993,0.24712886367307207,0.611429511666945,0.6610670663272327,2.751860985307303,1.3000000000000114,2.5,0.5,-0.014400000000000024,0.0,-0.03843620906424006,0
2017-01-01,9.6,9.6,9.7,23.9,8.8,6.8,5816900.0,2854200.0,2962700.0,783000.0,3600800.0,1433100.0,398400.0,1769000.0,686800.0,384600.0,1831800.0,746300.0,30347085.0,598021.0,93.4,717725.176461,-0.32780000000000004,0.0,1.0681,1.2,0.39999999999999997,10.533333333333333,9.633333333333333,15839.0,834300.0,102.244092564334,106.7,107.6,0.8,0.0005518152927901365,0.1755671410455122,0.0843431231601286,0.04125011725950145,0.006706147804070639,0.006278676068616207,1.2333333333333334,16.366666666666667,0.003222341568206444,-0.10000000000000003,-0.40000000000000036,-0.43333333333333357,0.3239068363986248,0.6743493661310052,0.7874143554546205,0.7742754514859911,1.1999999999999886,0.6000000000000085,2.5,-0.015300000000000036,0.0,-0.00245937363800508,0
2017-04-01,9.5,9.6,9.5,24.7,8.6,6.5,5857700.0,2860900.0,2996800.0,780800.0,3626400.0,1450500.0,394800.0,1772800.0,693300.0,386000.0,1853600.0,757200.0,30394036.25,602617.0,93.6,753640.632325,-0.3299666666666667,0.0,1.1187666666666667,0.9,0.39999999999999997,5.5,9.5,13750.0,904900.0,109.218633535059,108.9,107.4,0.9,0.001547142007214175,0.08462183866714601,-0.13188963949744303,0.05004067997320916,0.007655966992674124,0.006706147804070639,0.9,10.7,0.0021413276231261325,0.0,-0.09999999999999964,-0.13333333333333286,1.015509696073251,0.9050554991658892,0.7663564739333901,6.974540970725002,-0.19999999999998863,2.200000000000003,0.6000000000000085,-0.00216666666666665,0.0,0.047436257528945536,0
2017-07-01,9.5,9.5,9.4,23.0,8.8,6.6,5903200.0,2871200.0,3032000.0,782800.0,3652800.0,1467600.0,393800.0,1777600.0,699800.0,389000.0,1875200.0,767800.0,30440987.5,606902.0,93.8,779359.822968,-0.3296333333333334,0.0,1.1786,0.8666666666666667,0.5,3.9333333333333336,9.466666666666667,10823.0,872700.0,102.094355568776,111.2,106.5,1.0,0.0015447520564169093,-0.035584042435628294,-0.21287272727272732,0.03412659766453352,0.0070854908886275325,0.007655966992674124,0.6000000000000001,6.4,0.002136752136752129,0.10000000000000003,0.0,-0.033333333333333215,0.30905875754129525,1.1462482746114493,0.6715960070878478,-7.124277966283003,-0.9000000000000057,2.299999999999997,2.200000000000003,0.0003333333333332966,0.0,0.05348151237970389,0
2017-10-01,9.0,9.1,8.9,22.5,8.1,6.4,5933900.0,2870300.0,3063600.0,781800.0,3667000.0,1485100.0,391300.0,1773400.0,705600.0,390500.0,1893600.0,779500.0,30487938.75,610537.0,94.6,803650.364974,-0.32880000000000004,0.0,1.1826666666666668,1.1666666666666667,0.5333333333333333,5.066666666666666,9.033333333333333,14159.0,783300.0,106.833635620359,113.5,108.6,1.0,0.0015423694779941322,-0.10244070127191474,0.3082324678924513,0.031167300764229244,0.005971569502692731,0.0070854908886275325,0.6666666666666667,2.6999999999999997,0.008528784648187626,0.033333333333333326,-0.5,-0.43333333333333357,0.7790107802237289,1.3874410500570091,0.8927037630607779,4.739280051583009,2.0999999999999943,2.299999999999997,2.299999999999997,0.0008333333333333526,0.0,0.0034504214039254855,0
2018-01-01,9.3,9.2,9.4,23.1,8.5,6.4,5942900.0,2863500.0,3079400.0,778900.0,3668400.0,1495600.0,388100.0,1766500.0,708900.0,390800.0,1901900.0,786700.0,30534890.0,610309.0,95.4,811095.265474,-0.32830000000000004,0.0,1.2330666666666668,1.3666666666666665,0.7999999999999999,5.133333333333334,9.266666666666667,14413.0,877400.0,101.877347517535,111.8,110.8,0.9,0.0015399942378853115,0.1201327716073024,0.01793911999434994,0.009263855059956194,-0.0003735114873641976,0.005971569502692731,0.16666666666666652,-5.3999999999999995,0.008456659619450413,0.2666666666666666,0.3000000000000007,0.23333333333333428,0.28754000964940507,1.2091681290755079,1.1243404597943247,-4.956288102824004,2.200000000000003,-1.7000000000000028,2.299999999999997,0.0005000000000000004,0.0,0.042615558060879355,0
2018-04-01,9.1,9.1,9.1,22.0,8.4,6.4,5942500.0,2855900.0,3086600.0,778600.0,3656500.0,1507400.0,387500.0,1755900.0,712500.0,391100.0,1900600.0,794900.0,30526278.5,611896.0,96.1,801515.393167,-0.3252333333333333,0.0,1.1811999999999998,1.8666666666666665,0.8666666666666667,9.533333333333333,9.1,13394.0,904500.0,97.0993366951848,109.2,109.8,1.0,-0.0002820216480229343,0.030886710736266254,-0.07070006244362725,-0.011811032211366146,0.0025969471437470304,-0.0003735114873641976,0.9666666666666665,4.033333333333333,0.007337526205450695,0.06666666666666676,-0.20000000000000107,-0.16666666666666785,-0.18625259722809223,0.9365154263979185,1.0190510521881673,-4.778010822350197,-1.0,-2.5999999999999943,-1.7000000000000028,0.0030666666666667175,0.0,-0.042063148788927585,0
2018-07-01,8.9,9.0,8.9,22.1,8.2,6.2,5935900.0,2849700.0,3086200.0,775600.0,3644200.0,1516100.0,386100.0,1748600.0,715000.0,389500.0,1895600.0,801100.0,30517667.0,614844.0,96.4,800880.551377,-0.31949999999999995,0.0,1.1654333333333333,2.2666666666666666,0.7999999999999999,13.366666666666667,8.933333333333334,11520.0,858000.0,94.6114324624592,107.5,107.1,0.8,-0.00028210120667016003,-0.051409618573797666,-0.1399133940570405,-0.000792051899953572,0.004806243661889198,0.0025969471437470304,1.4,9.433333333333334,0.003121748178980255,-0.06666666666666676,-0.1999999999999993,-0.16666666666666607,-0.4329558124177178,0.7582425054164171,0.7347696516515417,-2.4879042327255974,-2.700000000000003,-1.7000000000000028,-2.5999999999999943,0.005733333333333368,0.0,-0.013348007675809792,0
2018-10-01,8.8,8.7,8.9,20.9,8.0,6.3,5930000.0,2840700.0,3089300.0,770100.0,3635700.0,1524200.0,383700.0,1740400.0,716600.0,386400.0,1895300.0,807600.0,30509055.5,619460.0,97.5,775023.76874,-0.3153333333333333,0.0,1.1375666666666666,1.9000000000000001,0.7333333333333334,11.0,8.8,14714.0,730800.0,89.17745024323,104.1,105.3,0.9,-0.0002821808102172474,-0.14825174825174825,0.2772569444444444,-0.03228544205817341,0.007479553691254637,0.004806243661889198,0.7333333333333334,5.933333333333334,0.011410788381742698,-0.06666666666666654,-0.09999999999999964,-0.13333333333333286,-0.9717952368349684,0.4016966634534143,0.5452487179604586,-5.4339822192292075,-1.7999999999999972,-3.4000000000000057,-1.7000000000000028,0.004166666666666652,0.0,-0.02391099161971233,0
2019-01-01,8.8,8.8,8.7,21.1,7.8,6.7,5924500.0,2833500.0,3091000.0,768300.0,3624800.0,1531400.0,382500.0,1731800.0,719200.0,385800.0,1893000.0,812200.0,30500444.0,625191.0,97.5,804438.883945,-0.3085333333333333,0.0,1.1379666666666666,1.2,0.6,3.4,8.733333333333333,14565.0,829900.0,98.0654357937202,106.2,108.5,1.0,-0.000282260458702166,0.13560481663929935,-0.010126410221557691,0.03795382334250452,0.009209072265813134,0.007479553691254637,-0.16666666666666652,-1.7333333333333338,0.0,-0.13333333333333341,0.0,-0.0666666666666682,-0.09045318876799642,0.6219161540776225,0.8821748223001628,8.8879855504902,3.200000000000003,2.1000000000000085,-3.4000000000000057,0.006799999999999973,0.0,0.00035162774342900605,0
2019-04-01,8.4,8.5,8.3,20.4,7.6,6.2,5879500.0,2812400.0,3067100.0,761500.0,3588900.0,1529100.0,379800.0,1714600.0,718000.0,381700.0,1874300.0,811100.0,30447771.75,628634.0,97.4,801511.644597,-0.3171,0.0,1.1249666666666667,1.1333333333333333,0.7000000000000001,3.533333333333333,8.5,12860.0,860200.0,101.571559723607,107.2,108.2,0.9,-0.0017269338767658127,0.03651042294252327,-0.11706144867833845,-0.003638858596248795,0.005492008301031248,0.009209072265813134,-0.7333333333333332,-6.0,-0.0010256410256409554,0.10000000000000009,-0.40000000000000036,-0.2333333333333325,0.2572177685697574,0.7267825781843879,0.8505880000183158,3.5061239298867974,-0.29999999999999716,1.0,2.1000000000000085,-0.008566666666666667,0.0,-0.011423884706640464,0
2019-07-01,8.3,8.4,8.3,19.8,7.6,6.3,5814200.0,2781600.0,3032600.0,751300.0,3539200.0,1523700.0,375300.0,1691300.0,715000.0,376000.0,1847900.0,808700.0,30395099.5,628575.0,98.0,797029.664145,-0.3967333333333333,0.0,1.1025333333333334,1.0,0.8333333333333334,0.6,8.299999999999999,10430.0,861000.0,104.503793121558,107.1,107.1,1.0,-0.0017299213365260524,0.0009300162752847729,-0.18895800933125972,-0.005591909340572965,-9.385869818423487e-05,0.005492008301031248,-1.2666666666666666,-12.766666666666667,0.006160164271047153,0.1333333333333333,-0.09999999999999964,-0.20000000000000107,0.5479811337529947,0.7162959357737104,0.7347696516515417,2.932233397951009,-1.1000000000000085,-0.10000000000000853,1.0,-0.07963333333333333,0.0,-0.019941331595010214,0
2019-10-01,8.2,8.3,8.1,21.8,7.2,5.8,5760100.0,2751900.0,3008200.0,736800.0,3502500.0,1520800.0,367800.0,1671900.0,712200.0,369000.0,1830600.0,808600.0,30342427.25,625561.0,98.1,775908.889069,-0.40296666666666664,0.0,1.1123333333333332,1.0999999999999999,1.0,0.1333333333333333,8.2,13290.0,734300.0,102.473877139543,106.7,107.5,0.9,-0.0017329191503386854,-0.1471544715447154,0.27420901246404594,-0.026499358839619847,-0.004806505518660131,-9.385869818423487e-05,-0.8000000000000003,-10.866666666666667,0.0010204081632652073,0.16666666666666663,-0.10000000000000142,-0.09999999999999964,0.3466925179209961,0.6743493661310052,0.7768854146940053,-2.029915982014998,0.4000000000000057,-0.3999999999999915,-0.10000000000000853,-0.006233333333333313,0.0,0.008888620147538884,0
2020-01-01,7.9,7.8,8.0,20.8,7.1,5.5,5755600.0,2757100.0,2998500.0,733000.0,3500500.0,1522100.0,367300.0,1676100.0,713700.0,365700.0,1824400.0,808400.0,30289755.0,593861.0,98.8,478750.465813,-0.40553333333333336,0.0,1.0995,1.2,1.0333333333333332,0.5333333333333333,7.866666666666666,10596.0,680000.0,102.840642299415,93.8,97.6,-0.2,-0.0017359273721254675,-0.07394797766580419,-0.20270880361173815,-0.3829810786322546,-0.05200356188962907,-0.004806505518660131,0.0,-2.8666666666666667,0.007135575942915473,0.033333333333333215,-0.29999999999999893,-0.33333333333333304,0.3830613391038074,-0.6784275048462685,-0.2654797206069543,0.36676515987198854,-9.900000000000006,-12.900000000000006,-0.3999999999999915,-0.002566666666666717,0.0,-0.011537308960143822,0
2020-04-01,7.1,7.5,6.8,22.3,6.3,4.3,6107200.0,2968900.0,3138300.0,825500.0,3710700.0,1571000.0,422700.0,1805600.0,740600.0,402800.0,1905100.0,830400.0,30514480.75,521293.0,103.2,586055.920558,-0.3007,0.0,1.107,0.3,0.3333333333333333,-9.633333333333333,7.266666666666667,5819.0,413200.0,94.894385989682,84.5,68.4,-0.2,0.007419199990227776,-0.39235294117647057,-0.4508305020762552,0.2241365020142112,-0.13033302152942738,-0.05200356188962907,-0.8333333333333333,-13.166666666666666,0.044534412955465674,-0.7,-0.8000000000000007,-0.5999999999999996,-0.4048978413765125,-1.653685249039186,-3.3399304227067512,-7.946256309733002,-29.19999999999999,-9.299999999999997,-12.900000000000006,0.10483333333333333,0.0,0.006821282401091366,1
2020-07-01,9.0,9.0,8.9,22.4,8.3,6.1,6065900.0,2939500.0,3126400.0,808100.0,3679300.0,1578500.0,414100.0,1782000.0,743400.0,394000.0,1897300.0,835100.0,30739206.5,601294.0,98.5,712567.770446,-0.47173333333333334,0.0,1.1832,0.3333333333333333,0.7333333333333334,-7.5,8.866666666666667,6830.0,646300.0,95.3514129969655,93.8,91.6,0.9,0.007364560840511736,0.564133591481123,0.17374119264478427,0.21586992887563472,0.1427717359001992,-0.13033302152942738,-0.6666666666666667,-8.1,-0.04554263565891481,0.4000000000000001,1.9000000000000004,1.6000000000000005,-0.35957855993383026,-0.6784275048462685,-0.8972161662438991,0.4570270072835001,23.19999999999999,9.299999999999997,-9.299999999999997,-0.17103333333333332,0.0,0.06883468834688355,1
2020-10-01,8.1,8.2,8.0,20.5,7.3,5.7,6025100.0,2919500.0,3105600.0,788700.0,3652400.0,1584000.0,403900.0,1769100.0,746500.0,384800.0,1883300.0,837500.0,30963932.25,600809.0,100.1,732140.693695,-0.5227,0.0,1.1983,0.06666666666666667,0.3,-7.533333333333334,8.1,7972.0,557900.0,96.2004728298613,93.3,83.7,0.5,0.007310720593910025,-0.13677858579606994,0.16720351390922406,0.027468156799667298,-0.0008069192512056844,0.1427717359001992,-1.0333333333333332,-7.666666666666668,0.01624365482233503,-0.4333333333333334,-0.9000000000000004,-0.7666666666666675,-0.27538488884775186,-0.7308607168996512,-1.7290024863325424,0.8490598328958043,-7.8999999999999915,-0.5,9.299999999999997,-0.050966666666666716,0.0,0.012762001352264907,1
2021-01-01,8.2,8.5,7.9,21.2,7.5,5.5,6026800.0,2918200.0,3108600.0,784200.0,3649400.0,1593200.0,400700.0,1766200.0,751300.0,383500.0,1883200.0,841900.0,31188658.0,603178.0,99.7,753381.036595,-0.5424666666666668,0.0,1.1994,0.7666666666666666,0.9,-0.8999999999999998,8.166666666666666,7413.0,668500.0,96.3574916987961,98.3,90.8,1.0,0.007257661855916142,0.1982434127979924,-0.07012042147516306,0.029011285785527363,0.003935263515723264,-0.0008069192512056844,-0.43333333333333335,-1.4333333333333331,-0.003996003996003861,0.6000000000000001,0.09999999999999964,0.06666666666666643,-0.25981473172429403,-0.2065285963658244,-0.9814476923288248,0.15701886893479866,7.099999999999994,5.0,-0.5,-0.01976666666666671,0.0,0.0009179671200869599,1
2021-04-01,7.9,8.0,7.9,19.4,7.1,5.9,5975700.0,2889800.0,3085900.0,767900.0,3610100.0,1597700.0,391500.0,1744500.0,753800.0,376400.0,1865600.0,843900.0,31288192.5,610464.0,99.6,780045.718554,-0.5404,0.0,1.2055666666666667,1.3666666666666665,0.9666666666666667,10.466666666666667,8.033333333333333,6662.0,866100.0,105.025655410689,115.3,106.6,1.0,0.003191368477604817,0.2955871353777113,-0.10130851207338465,0.03539335431047541,0.01200697987302668,0.003935263515723264,1.0666666666666664,20.1,-0.0010030090270812808,0.06666666666666665,-0.29999999999999893,-0.13333333333333286,0.5997295503203756,1.5762006134491866,0.682124947848463,8.668163711892902,15.799999999999997,17.0,5.0,0.002066666666666772,0.0,0.005141459618698274,1
2021-07-01,7.9,7.8,8.0,18.6,7.1,5.8,5845800.0,2823700.0,3022100.0,733000.0,3527200.0,1585600.0,375000.0,1700600.0,748100.0,358000.0,1826600.0,837500.0,31387727.0,628747.0,98.9,787085.652458,-0.5458,0.0,1.1768,1.7666666666666666,0.7999999999999999,13.299999999999999,7.8,5434.0,908700.0,102.929161838379,112.1,106.5,0.9,0.003181216044998436,0.049186006234845925,-0.18432903032122483,0.009025027298464217,0.02950962627769016,0.01200697987302668,1.4333333333333333,20.799999999999997,-0.007028112449799062,-0.16666666666666674,0.0,-0.2333333333333334,0.39183903021517286,1.2406280563075371,0.6715960070878478,-2.0964935723099956,-0.09999999999999432,-3.200000000000003,17.0,-0.00539999999999996,0.0,-0.02386153123012691,0
2021-10-01,7.4,7.5,7.3,16.5,6.7,5.7,5678000.0,2734900.0,2943100.0,694600.0,3420100.0,1563300.0,354800.0,1643400.0,736700.0,339800.0,1776700.0,826600.0,31487261.5,632279.0,100.0,821378.102512,-0.5663999999999999,0.0,1.1444666666666667,2.733333333333333,1.7666666666666666,20.099999999999998,7.466666666666666,8073.0,893500.0,99.4168605304798,110.8,110.4,0.9,0.0031711280017185928,-0.01672719269285794,0.4856459330143541,0.04356889233961736,0.005601802399365141,0.02950962627769016,2.666666666666666,27.633333333333333,0.011122345803842304,0.9666666666666667,-0.5,-0.3333333333333339,0.04355551753985539,1.1043017049687425,1.0822246967518625,-3.5123013078992074,3.9000000000000057,-1.2999999999999972,-3.200000000000003,-0.02059999999999995,0.0,-0.02747564015409021,0
2022-01-01,7.4,7.4,7.4,16.8,6.7,5.5,5533100.0,2655900.0,2877200.0,670000.0,3327400.0,1535700.0,341400.0,1591700.0,722800.0,328600.0,1735700.0,812900.0,31586796.0,631683.0,101.5,810892.001248,-0.529,0.0,1.1152,3.6666666666666665,2.1666666666666665,23.400000000000002,7.333333333333333,10047.0,1041100.0,88.9807415587346,107.3,113.7,-0.8,0.003161103737141513,0.16519306099608277,0.2445187662578967,-0.012766472872761891,-0.0009430663962568531,0.005601802399365141,2.9,24.3,0.014999999999999902,0.3999999999999999,0.0,-0.13333333333333286,-0.9913010780495931,0.7372692205950637,1.429679741852182,-10.436118971745202,3.299999999999997,-3.5,-1.2999999999999972,0.03739999999999988,0.0,-0.02557231898409751,0
2022-04-01,7.4,7.6,7.2,18.1,6.7,5.1,5450300.0,2614900.0,2835400.0,660300.0,3269100.0,1520900.0,336800.0,1562400.0,715700.0,323500.0,1706700.0,805200.0,31646739.0,634404.0,101.3,797159.730233,-0.3576,0.0,1.0546666666666666,5.266666666666667,3.466666666666667,29.133333333333336,7.466666666666666,9977.0,1069100.0,82.2907498917582,104.9,109.2,-0.2,0.001897723339841173,0.02689463067908937,-0.006967253906638771,-0.016934771823948647,0.004298289437095093,-0.0009430663962568531,3.9000000000000004,18.66666666666667,-0.0019704433497537144,1.3000000000000003,0.0,0.13333333333333286,-1.6546877277948508,0.4855898027388278,0.9558774076244733,-6.689991666976397,-4.5,-2.3999999999999915,-3.5,0.17140000000000005,0.0,-0.05428024868483983,0
2022-07-01,7.2,7.4,7.0,17.5,6.4,5.1,5432600.0,2608600.0,2824000.0,664500.0,3256300.0,1511800.0,339900.0,1556900.0,711800.0,324600.0,1699400.0,800000.0,31706682.0,637684.0,102.5,808130.934151,0.4807333333333333,0.75,0.9982000000000001,5.866666666666667,4.533333333333333,23.03333333333333,7.2,9239.0,1026100.0,80.6339706725953,102.2,108.4,-0.2,0.0018941288073945906,-0.040220746422224285,-0.07397013130199459,0.01376286771886126,0.005156887367672169,0.004298289437095093,4.1000000000000005,9.733333333333333,0.011846001974333609,1.0666666666666664,-0.20000000000000018,-0.2666666666666657,-1.8189757075532444,0.20245045765056105,0.8716458815395476,-1.6567792191628996,-0.7999999999999972,-2.700000000000003,-2.3999999999999915,0.8383333333333333,0.75,-0.05353982300884941,0
2022-10-01,7.1,7.3,6.9,16.9,6.4,5.0,5382600.0,2588100.0,2794500.0,661900.0,3225500.0,1495200.0,338600.0,1545100.0,704400.0,323300.0,1680400.0,790800.0,31766625.0,640155.0,104.5,811932.776137,1.7721333333333333,1.9166666666666667,1.0318666666666667,6.1000000000000005,5.233333333333333,17.533333333333335,7.2,11978.0,919100.0,82.4457443724831,103.4,110.1,-0.05,0.0018905478662194497,-0.1042783354448884,0.29646065591514237,0.0047044876335466945,0.003867471692386104,0.005156887367672169,3.3666666666666676,-2.566666666666663,0.019512195121951237,0.7000000000000002,-0.10000000000000053,0.0,-1.6393183111474943,0.32829016657867977,1.0506378744700142,1.8117736998878087,1.6999999999999886,1.2000000000000028,-2.700000000000003,1.2914,1.1666666666666667,0.033727375943364724,0
2023-01-01,7.1,7.4,6.8,16.6,6.4,5.2,5363400.0,2582700.0,2780700.0,662100.0,3213100.0,1488200.0,339500.0,1541100.0,702100.0,322600.0,1672000.0,786100.0,31826568.0,640657.0,104.9,792290.899137,2.631933333333333,3.0,1.0775666666666666,6.0,5.766666666666667,11.766666666666666,7.099999999999999,14597.0,1067000.0,81.3779565367252,103.0,109.7,0.07,0.0018869804393761846,0.16091828963116095,0.21865085990983468,-0.024191506461226697,0.0007838777677058317,0.003867471692386104,2.3333333333333335,-11.633333333333336,0.003827751196172402,0.5333333333333332,0.0,-0.10000000000000142,-1.7452012823474163,0.28634359693597305,1.008522111427552,-1.0677878357579118,-0.3999999999999915,-0.4000000000000057,1.2000000000000028,0.8597999999999997,1.0833333333333333,0.04428866778653551,0
2023-04-01,7.2,7.4,7.1,17.1,6.6,5.1,5348000.0,2580200.0,2767800.0,667100.0,3201900.0,1479000.0,342500.0,1539100.0,698600.0,324600.0,1662800.0,780400.0,31834900.5,646306.0,105.7,785333.957405,3.3564333333333334,3.75,1.0843333333333334,5.166666666666667,5.833333333333333,1.9333333333333333,7.3,13544.0,1048800.0,85.9520858700926,100.8,106.6,-0.01,0.0002618095674029597,-0.017057169634489222,-0.07213811057066521,-0.008780792180722807,0.008778863541413884,0.0007838777677058317,-0.09999999999999964,-27.200000000000003,0.007626310772163913,0.06666666666666643,0.10000000000000053,0.20000000000000107,-1.2916257795642347,0.055637463901088965,0.682124947848463,4.574129333367409,-3.1000000000000085,-2.200000000000003,-0.4000000000000057,0.7245000000000004,0.75,0.0062795805363937696,0
2023-07-01,7.4,7.3,7.4,17.4,6.7,5.1,5364800.0,2592700.0,2772100.0,678000.0,3212100.0,1474700.0,348300.0,1546600.0,697800.0,329700.0,1665500.0,776900.0,31843233.0,647666.0,106.5,766213.583688,3.777366666666667,4.25,1.0828333333333333,4.7,5.0,5.0,7.400000000000001,11608.0,1028500.0,84.5039915655868,99.9,104.1,-0.6,0.0002617410410941101,-0.01935545385202131,-0.14294152392203185,-0.02434680626848218,0.002102055532544611,0.008778863541413884,-1.166666666666667,-18.03333333333333,0.007568590350047311,-0.833333333333333,0.20000000000000018,0.10000000000000142,-1.4352203424578334,-0.03874231779499896,0.4189014288330693,-1.4480943045058012,-2.5,-0.8999999999999915,-2.200000000000003,0.4209333333333336,0.5,-0.0013833384568091578,0
2023-10-01,7.5,7.6,7.4,17.6,7.0,5.0,5395100.0,2616000.0,2779100.0,690200.0,3224000.0,1480900.0,355900.0,1557500.0,702600.0,334300.0,1666500.0,778300.0,31851565.5,650556.0,108.1,759033.8559,3.957433333333333,4.5,1.0866666666666667,3.733333333333333,3.6999999999999997,4.666666666666667,7.566666666666666,16525.0,874200.0,89.2994833550603,98.9,101.0,-0.7,0.0002616725506483508,-0.15002430724355853,0.4235871812543073,-0.009370400030552783,0.004452250499413779,0.002102055532544611,-2.3666666666666676,-12.866666666666667,0.015023474178403662,-1.3000000000000003,0.09999999999999964,0.1666666666666652,-0.959694304390656,-0.14360874190176431,0.09250426525398173,4.795491789473502,-3.0999999999999943,-1.0,-0.8999999999999915,0.18006666666666593,0.25,0.0035400954286592956,0
2024-01-01,7.5,7.7,7.3,18.1,6.8,5.1,5392100.0,2619700.0,2772400.0,689100.0,3223900.0,1479100.0,356000.0,1560300.0,703400.0,333100.0,1663600.0,775700.0,31859898.0,651384.0,108.9,754344.981406,3.9236333333333335,4.5,1.0824666666666667,2.8000000000000003,2.6,3.1999999999999997,7.466666666666666,17684.0,986000.0,91.0810401190312,100.4,100.9,-0.08,0.0002616040960372601,0.1278883550674903,0.07013615733736756,-0.0061774247058324905,0.0012719481875222982,0.004452250499413779,-3.1999999999999997,-8.566666666666666,0.007400555041628287,-1.0999999999999996,0.0,-0.10000000000000053,-0.7830332513110773,0.013690894258383718,0.08197532449336657,1.7815567639708974,-0.09999999999999432,1.5,-1.0,-0.033799999999999386,0.0,-0.003865030674846559,0
